age,wave,gender,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,match
26,21,female,30,4,0,5,2,35,10,20,25,5,5,6,5,4,3,6,6,10,10,30,20,10,15,3,6,9,7,10,9,7,8,5,NA,5,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,-0.28,6,NA,2,7,1,0,0
26,21,female,30,4,0,5,2,25,20,20,20,0,15,3,6,7,6,3,1,10,10,30,20,10,15,3,6,9,7,10,8,5,7,6,7,5,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,0.28,6,NA,2,6,2,NA,0
26,21,female,30,4,0,5,2,40,10,20,10,0,20,1,9,3,6,2,1,10,10,30,20,10,15,3,6,9,7,10,10,5,7,5,8,5,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,-0.2,6,NA,2,4,5,0,0
26,21,female,28,2,0,5,2,20,20,20,20,0,20,2,7,7,8,7,6,10,10,30,20,10,15,3,6,9,7,10,10,5,8,10,5,5,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,0.38,6,NA,2,7,2,0,0
26,21,female,30,4,0,5,2,30,3,30,30,3,4,4,5,6,6,4,4,10,10,30,20,10,15,3,6,9,7,10,5,5,5,3,7,2,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,0.73,6,NA,2,2,1,0,0
26,21,female,27,1,0,5,2,40,20,20,20,0,0,7,7,7,7,7,7,10,10,30,20,10,15,3,6,9,7,10,10,5,8,6,9,8,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,0.41,6,NA,2,8,1,1,0
26,21,female,25,1,0,5,2,70,0,15,15,0,0,3,5,5,5,NA,NA,10,10,30,20,10,15,3,6,9,7,10,10,5,3,2,6,5,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,0.64,6,NA,2,6,1,NA,0
24,21,female,25,1,0,5,5,15,30,20,20,10,5,5,5,5,5,5,1,50,20,10,5,10,5,10,10,10,10,10,4,8,9,3,8,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.18,1,NA,0,4,3,0,0
24,21,female,26,2,0,5,5,25,20,20,20,5,10,7,6,7,6,5,5,50,20,10,5,10,5,10,10,10,10,10,4,7,8,3,8,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,-0.16,1,NA,0,4,3,0,0
24,21,female,26,2,0,5,5,25,25,25,13,12,0,6,8,8,7,7,4,50,20,10,5,10,5,10,10,10,10,10,3,3,5,3,6,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.34,1,NA,0,3,2,0,0
24,21,female,24,0,1,5,5,30,30,30,5,2,3,5,6,5,7,5,6,50,20,10,5,10,5,10,10,10,10,10,4,6,8,3,5,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.38,1,NA,0,3,2,0,0
24,21,female,23,1,0,5,5,23,14,19,16,10,18,5,7,6,6,7,4,50,20,10,5,10,5,10,10,10,10,10,7,7,9,7,8,4,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.35,1,NA,0,6,3,0,0
24,21,female,29,5,0,5,5,30,20,20,20,10,0,7,7,8,4,7,7,50,20,10,5,10,5,10,10,10,10,10,7,7,7,7,7,3,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.56,1,NA,0,5,4,0,0
24,21,female,22,2,0,5,5,20,5,25,25,5,20,5,7,7,7,4,2,50,20,10,5,10,5,10,10,10,10,10,5,5,8,6,8,3,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.62,1,NA,0,3,3,0,0
24,21,female,32,8,0,5,5,50,0,10,30,0,10,4,4,5,3,4,3,50,20,10,5,10,5,10,10,10,10,10,6,6,8,9,8,5,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,-0.3,1,NA,0,4,4,0,0
24,21,female,22,2,0,5,5,30,10,20,15,15,10,5,7,8,8,8,5,50,20,10,5,10,5,10,10,10,10,10,5,5,8,8,8,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.13,1,NA,0,7,3,0,0
24,21,female,24,0,0,5,5,20,15,20,20,15,10,5,5,6,3,5,2,50,20,10,5,10,5,10,10,10,10,10,3,5,6,2,8,1,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.34,1,NA,0,2,3,0,0
24,21,female,23,1,0,5,5,40,30,0,20,0,10,4,9,8,6,7,5,50,20,10,5,10,5,10,10,10,10,10,3,7,7,2,8,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.2,1,NA,0,5,3,0,0
24,21,female,23,1,0,5,5,25,15,20,20,10,10,1,7,6,5,2,2,50,20,10,5,10,5,10,10,10,10,10,4,4,8,2,7,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.36,1,NA,0,1,2,0,0
24,21,female,24,0,0,5,5,20,16,16,17,16,15,6,8,8,7,8,5,50,20,10,5,10,5,10,10,10,10,10,5,6,8,5,8,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.13,1,NA,0,4,3,0,0
24,21,female,23,1,0,5,5,15,25,20,10,10,20,5,5,5,5,5,5,50,20,10,5,10,5,10,10,10,10,10,5,4,8,5,9,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.17,1,NA,0,5,2,0,0
24,21,female,24,0,0,5,5,20,20,20,20,10,10,NA,NA,NA,NA,NA,NA,50,20,10,5,10,5,10,10,10,10,10,NA,NA,NA,NA,NA,NA,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.06,1,NA,0,NA,NA,NA,0
24,21,female,30,6,0,5,5,35,10,20,25,5,5,5,6,7,7,6,6,50,20,10,5,10,5,10,10,10,10,10,6,5,8,8,7,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.05,1,NA,0,6,5,0,0
24,21,female,30,6,0,5,5,25,20,20,20,0,15,6,6,5,4,3,1,50,20,10,5,10,5,10,10,10,10,10,4,4,6,4,5,3,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.32,1,NA,0,4,2,0,0
24,21,female,30,6,0,5,5,40,10,20,10,0,20,2,5,5,3,2,1,50,20,10,5,10,5,10,10,10,10,10,7,5,8,6,8,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.09,1,NA,0,5,2,0,0
24,21,female,28,4,0,5,5,20,20,20,20,0,20,5,7,7,7,8,6,50,20,10,5,10,5,10,10,10,10,10,4,6,7,7,8,4,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.45,1,NA,0,6,3,0,0
24,21,female,30,6,0,5,5,30,3,30,30,3,4,5,5,6,5,5,4,50,20,10,5,10,5,10,10,10,10,10,4,4,5,4,7,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.49,1,NA,0,4,3,0,0
24,21,female,27,3,0,5,5,40,20,20,20,0,0,6,6,6,6,6,6,50,20,10,5,10,5,10,10,10,10,10,7,7,8,8,8,4,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.29,1,NA,0,8,3,1,0
24,21,female,25,1,0,5,5,70,0,15,15,0,0,4,6,8,4,4,NA,50,20,10,5,10,5,10,10,10,10,10,6,3,7,3,7,2,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.71,1,NA,0,2,2,0,0
29,21,female,25,4,0,8,7,15,30,20,20,10,5,5,10,10,5,5,1,40,10,30,10,10,NA,9,6,8,8,8,1,5,8,1,8,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0.34,4,NA,2,1,1,0,0
29,21,female,26,3,0,8,7,25,20,20,20,5,10,4,7,7,7,6,6,40,10,30,10,10,NA,9,6,8,8,8,1,5,8,1,9,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0.12,4,NA,2,1,1,0,0
29,21,female,26,3,0,8,7,25,25,25,13,12,0,6,8,7,8,NA,NA,40,10,30,10,10,NA,9,6,8,8,8,3,2,2,3,2,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0.18,4,NA,2,2,2,0,0
29,21,female,24,5,0,8,7,30,30,30,5,2,3,7,6,7,6,7,7,40,10,30,10,10,NA,9,6,8,8,8,2,2,1,2,2,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0.11,4,NA,2,1,1,0,0
29,21,female,23,6,0,8,7,23,14,19,16,10,18,6,8,7,6,8,5,40,10,30,10,10,NA,9,6,8,8,8,2,2,7,1,8,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.43,4,NA,2,1,1,0,0
29,21,female,29,0,0,8,7,30,20,20,20,10,0,6,8,7,6,7,4,40,10,30,10,10,NA,9,6,8,8,8,1,2,3,2,2,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.54,4,NA,2,1,1,0,0
29,21,female,22,7,0,8,7,20,5,25,25,5,20,NA,NA,NA,NA,NA,NA,40,10,30,10,10,NA,9,6,8,8,8,2,2,2,4,1,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.58,4,NA,2,1,1,0,0
29,21,female,32,3,0,8,7,50,0,10,30,0,10,NA,NA,NA,NA,NA,NA,40,10,30,10,10,NA,9,6,8,8,8,2,4,3,6,1,2,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.15,4,NA,2,2,2,0,0
29,21,female,22,7,0,8,7,30,10,20,15,15,10,4,6,6,10,9,7,40,10,30,10,10,NA,9,6,8,8,8,1,2,2,2,1,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.24,4,NA,2,1,1,0,0
29,21,female,24,5,0,8,7,20,15,20,20,15,10,6,7,7,6,5,2,40,10,30,10,10,NA,9,6,8,8,8,1,3,1,1,3,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0.1,4,NA,2,1,1,0,0
29,21,female,23,6,0,8,7,40,30,0,20,0,10,4,8,8,10,7,10,40,10,30,10,10,NA,9,6,8,8,8,1,3,3,2,2,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0.08,4,NA,2,1,1,0,0
29,21,female,23,6,0,8,7,25,15,20,20,10,10,5,6,7,6,7,8,40,10,30,10,10,NA,9,6,8,8,8,1,2,3,2,2,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.59,4,NA,2,1,1,0,0
29,21,female,24,5,0,8,7,20,16,16,17,16,15,5,8,8,5,8,5,40,10,30,10,10,NA,9,6,8,8,8,1,3,5,3,1,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.09,4,NA,2,1,1,0,0
29,21,female,23,6,0,8,7,15,25,20,10,10,20,6,6,7,8,7,5,40,10,30,10,10,NA,9,6,8,8,8,2,2,2,3,3,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.21,4,NA,2,2,1,0,0
29,21,female,24,5,0,8,7,20,20,20,20,10,10,7,9,8,10,6,5,40,10,30,10,10,NA,9,6,8,8,8,1,5,5,4,5,3,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0.1,4,NA,2,3,1,0,0
29,21,female,30,1,0,8,7,35,10,20,25,5,5,6,6,5,6,6,6,40,10,30,10,10,NA,9,6,8,8,8,3,3,2,3,1,2,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0.03,4,NA,2,3,2,0,0
29,21,female,30,1,0,8,7,25,20,20,20,0,15,5,7,7,9,6,3,40,10,30,10,10,NA,9,6,8,8,8,1,1,3,3,3,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.45,4,NA,2,1,1,0,0
29,21,female,30,1,0,8,7,40,10,20,10,0,20,5,5,5,6,4,1,40,10,30,10,10,NA,9,6,8,8,8,2,2,2,3,2,2,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0.04,4,NA,2,2,1,0,0
29,21,female,28,1,0,8,7,20,20,20,20,0,20,6,6,7,7,8,6,40,10,30,10,10,NA,9,6,8,8,8,1,2,2,3,2,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.51,4,NA,2,1,1,0,0
29,21,female,30,1,0,8,7,30,3,30,30,3,4,5,6,4,6,4,5,40,10,30,10,10,NA,9,6,8,8,8,3,1,2,2,2,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.59,4,NA,2,2,2,0,0
29,21,female,27,2,0,8,7,40,20,20,20,0,0,7,7,7,7,7,7,40,10,30,10,10,NA,9,6,8,8,8,6,7,7,6,6,5,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.55,4,NA,2,6,6,1,0
29,21,female,25,4,0,8,7,70,0,15,15,0,0,4,7,8,8,8,NA,40,10,30,10,10,NA,9,6,8,8,8,2,1,2,2,2,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.46,4,NA,2,2,1,0,0
22,21,female,25,3,1,4,1,15,30,20,20,10,5,5,10,10,5,10,8,10,25,25,10,10,20,6,10,9,7,5,4,6,5,5,6,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.42,5,NA,4,6,7,0,0
22,21,female,26,4,1,4,1,25,20,20,20,5,10,6,8,9,8,8,8,10,25,25,10,10,20,6,10,9,7,5,5,7,5,4,5,4,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,-0.15,5,NA,4,6,7,0,1
22,21,female,26,4,0,4,1,25,25,25,13,12,0,4,10,9,7,6,4,10,25,25,10,10,20,6,10,9,7,5,7,6,5,5,5,4,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.78,5,NA,4,5,4,0,0
22,21,female,24,2,0,4,1,30,30,30,5,2,3,6,6,6,6,6,6,10,25,25,10,10,20,6,10,9,7,5,4,6,4,5,4,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.43,5,NA,4,5,5,0,1
22,21,female,23,1,0,4,1,23,14,19,16,10,18,NA,NA,NA,NA,NA,NA,10,25,25,10,10,20,6,10,9,7,5,6,5,5,5,NA,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.23,5,NA,4,5,5,0,0
22,21,female,29,7,0,4,1,30,20,20,20,10,0,6,9,9,6,8,7,10,25,25,10,10,20,6,10,9,7,5,5,4,6,6,5,4,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.27,5,NA,4,4,5,0,0
22,21,female,22,0,1,4,1,20,5,25,25,5,20,4,8,8,4,5,2,10,25,25,10,10,20,6,10,9,7,5,6,5,6,5,6,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.22,5,NA,4,5,4,0,0
22,21,female,32,10,0,4,1,50,0,10,30,0,10,3,8,6,5,5,4,10,25,25,10,10,20,6,10,9,7,5,6,7,7,5,5,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.27,5,NA,4,7,5,1,0
22,21,female,22,0,0,4,1,30,10,20,15,15,10,7,8,9,8,7,5,10,25,25,10,10,20,6,10,9,7,5,5,6,7,6,5,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.09,5,NA,4,6,4,0,0
22,21,female,24,2,0,4,1,20,15,20,20,15,10,4,5,5,4,3,2,10,25,25,10,10,20,6,10,9,7,5,4,7,5,5,5,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.48,5,NA,4,5,4,0,0
22,21,female,23,1,1,4,1,40,30,0,20,0,10,3,8,8,7,8,8,10,25,25,10,10,20,6,10,9,7,5,5,7,6,6,5,8,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,-0.14,5,NA,4,7,7,0,0
22,21,female,23,1,1,4,1,25,15,20,20,10,10,1,6,5,4,3,5,10,25,25,10,10,20,6,10,9,7,5,5,5,5,4,NA,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,5,NA,4,5,4,0,0
22,21,female,24,2,1,4,1,20,16,16,17,16,15,3,8,8,8,8,3,10,25,25,10,10,20,6,10,9,7,5,5,7,6,6,4,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,-0.24,5,NA,4,6,6,0,0
22,21,female,23,1,1,4,1,15,25,20,10,10,20,6,6,6,6,6,6,10,25,25,10,10,20,6,10,9,7,5,4,6,5,5,5,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.12,5,NA,4,6,5,1,0
22,21,female,24,2,0,4,1,20,20,20,20,10,10,4,8,8,2,7,2,10,25,25,10,10,20,6,10,9,7,5,6,6,5,5,NA,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.31,5,NA,4,5,4,0,0
22,21,female,30,8,0,4,1,35,10,20,25,5,5,4,7,7,4,5,2,10,25,25,10,10,20,6,10,9,7,5,6,6,7,5,5,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.19,5,NA,4,6,5,0,0
22,21,female,30,8,0,4,1,25,20,20,20,0,15,2,7,7,3,6,1,10,25,25,10,10,20,6,10,9,7,5,5,5,5,4,5,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.2,5,NA,4,5,4,0,0
22,21,female,30,8,0,4,1,40,10,20,10,0,20,1,10,8,1,8,1,10,25,25,10,10,20,6,10,9,7,5,6,7,7,5,5,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.12,5,NA,4,7,4,0,0
22,21,female,28,6,0,4,1,20,20,20,20,0,20,4,7,6,6,7,6,10,25,25,10,10,20,6,10,9,7,5,4,5,5,4,NA,NA,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.33,5,NA,4,4,4,0,0
22,21,female,30,8,0,4,1,30,3,30,30,3,4,4,7,6,3,6,2,10,25,25,10,10,20,6,10,9,7,5,4,5,5,4,4,3,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.34,5,NA,4,4,4,0,0
22,21,female,27,5,0,4,1,40,20,20,20,0,0,5,10,10,8,6,5,10,25,25,10,10,20,6,10,9,7,5,5,7,5,4,4,4,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.09,5,NA,4,5,5,0,0
22,21,female,25,3,0,4,1,70,0,15,15,0,0,4,6,5,4,NA,5,10,25,25,10,10,20,6,10,9,7,5,5,7,5,5,3,6,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.62,5,NA,4,6,4,0,0
22,21,female,25,3,1,1,1,15,30,20,20,10,5,5,10,10,5,5,1,20,20,10,15,5,30,3,9,9,9,7,6,7,8,7,7,5,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.35,8,NA,6,6,6,0,0
22,21,female,26,4,1,1,1,25,20,20,20,5,10,7,8,8,7,8,9,20,20,10,15,5,30,3,9,9,9,7,6,8,7,7,8,5,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.03,8,NA,6,5,5,0,0
22,21,female,26,4,0,1,1,25,25,25,13,12,0,4,10,9,5,NA,2,20,20,10,15,5,30,3,9,9,9,7,5,7,5,4,6,3,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.32,8,NA,6,4,3,0,0
22,21,female,24,2,0,1,1,30,30,30,5,2,3,6,6,6,7,5,7,20,20,10,15,5,30,3,9,9,9,7,7,8,8,9,8,8,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.26,8,NA,6,8,6,1,1
22,21,female,23,1,0,1,1,23,14,19,16,10,18,NA,NA,NA,NA,NA,NA,20,20,10,15,5,30,3,9,9,9,7,8,8,9,9,7,8,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.11,8,NA,6,8,5,0,0
22,21,female,29,7,0,1,1,30,20,20,20,10,0,4,9,8,4,8,4,20,20,10,15,5,30,3,9,9,9,7,9,8,7,8,8,7,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,-0.01,8,NA,6,8,5,0,0
22,21,female,22,0,1,1,1,20,5,25,25,5,20,4,7,6,4,4,2,20,20,10,15,5,30,3,9,9,9,7,7,8,7,8,8,8,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.1,8,NA,6,6,5,0,0
22,21,female,32,10,0,1,1,50,0,10,30,0,10,5,6,5,5,5,3,20,20,10,15,5,30,3,9,9,9,7,9,9,8,10,8,7,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,-0.58,8,NA,6,8,5,0,0
22,21,female,22,0,0,1,1,30,10,20,15,15,10,4,10,10,7,9,3,20,20,10,15,5,30,3,9,9,9,7,8,8,8,9,9,7,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.08,8,NA,6,7,4,0,0
22,21,female,24,2,0,1,1,20,15,20,20,15,10,5,6,6,7,5,5,20,20,10,15,5,30,3,9,9,9,7,6,8,8,8,7,6,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.38,8,NA,6,7,6,0,0
22,21,female,23,1,1,1,1,40,30,0,20,0,10,4,8,8,3,7,5,20,20,10,15,5,30,3,9,9,9,7,6,7,7,6,8,6,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.54,8,NA,6,6,5,0,0
22,21,female,23,1,1,1,1,25,15,20,20,10,10,1,7,8,2,3,4,20,20,10,15,5,30,3,9,9,9,7,6,7,7,8,8,7,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.01,8,NA,6,7,5,0,0
22,21,female,24,2,1,1,1,20,16,16,17,16,15,3,8,8,7,8,3,20,20,10,15,5,30,3,9,9,9,7,6,7,7,8,7,6,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.05,8,NA,6,7,5,1,0
22,21,female,23,1,1,1,1,15,25,20,10,10,20,7,8,7,7,7,7,20,20,10,15,5,30,3,9,9,9,7,7,8,7,7,7,6,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.18,8,NA,6,6,4,1,1
22,21,female,24,2,0,1,1,20,20,20,20,10,10,5,8,8,7,8,2,20,20,10,15,5,30,3,9,9,9,7,7,8,7,8,8,8,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,-0.2,8,NA,6,7,5,0,0
22,21,female,30,8,0,1,1,35,10,20,25,5,5,4,6,7,4,5,2,20,20,10,15,5,30,3,9,9,9,7,7,8,8,7,7,9,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.13,8,NA,6,8,6,0,0
22,21,female,30,8,0,1,1,25,20,20,20,0,15,3,8,8,5,6,4,20,20,10,15,5,30,3,9,9,9,7,7,8,6,6,7,5,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.1,8,NA,6,6,5,0,0
22,21,female,30,8,0,1,1,40,10,20,10,0,20,1,10,8,1,8,1,20,20,10,15,5,30,3,9,9,9,7,7,7,8,6,7,5,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.23,8,NA,6,7,5,0,0
22,21,female,28,6,0,1,1,20,20,20,20,0,20,4,7,7,7,7,6,20,20,10,15,5,30,3,9,9,9,7,7,8,8,8,7,8,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.29,8,NA,6,8,5,0,0
22,21,female,30,8,0,1,1,30,3,30,30,3,4,4,7,6,3,6,2,20,20,10,15,5,30,3,9,9,9,7,6,8,8,8,7,6,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,-0.2,8,NA,6,5,3,0,0
22,21,female,27,5,0,1,1,40,20,20,20,0,0,4,9,9,7,7,6,20,20,10,15,5,30,3,9,9,9,7,6,8,7,6,6,6,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,-0.32,8,NA,6,5,4,0,0
22,21,female,25,3,0,1,1,70,0,15,15,0,0,3,7,6,4,8,1,20,20,10,15,5,30,3,9,9,9,7,8,8,7,7,7,7,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.01,8,NA,6,8,5,0,0
25,21,male,28,3,1,5,1,10,20,30,10,10,20,2,8,6,5,4,4,15,30,20,20,10,5,10,10,6,10,10,7,10,10,10,10,8,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,-0.12,7,NA,2,7,5,0,0
25,21,male,26,1,0,5,1,25,25,25,12,3,10,6,9,10,8,6,5,15,30,20,20,10,5,10,10,6,10,10,10,5,5,5,7,8,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.17,7,NA,2,1,0,0,0
25,21,male,23,2,1,5,1,20,10,10,30,15,15,6,5,7,7,5,6,15,30,20,20,10,5,10,10,6,10,10,5,10,10,8,10,5,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.26,7,NA,2,5,1,0,0
25,21,male,NA,25,0,5,1,20,20,20,20,5,15,5,8,8,5,8,4,15,30,20,20,10,5,10,10,6,10,10,10,8,5,3,10,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.22,7,NA,2,3,1,0,0
25,21,male,23,2,0,5,1,20,20,20,20,5,15,4,7,7,4,4,4,15,30,20,20,10,5,10,10,6,10,10,10,8,10,5,10,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,-0.05,7,NA,2,3,1,0,0
25,21,male,23,2,0,5,1,20,20,20,15,5,20,5,6,6,6,6,2,15,30,20,20,10,5,10,10,6,10,10,5,10,10,8,10,5,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.21,7,NA,2,5,1,0,0
25,21,male,23,2,0,5,1,20,20,20,15,10,15,4,8,10,7,7,10,15,30,20,20,10,5,10,10,6,10,10,7,10,10,5,5,4,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.65,7,NA,2,5,1,0,0
25,21,male,27,2,1,5,1,58,5,8,10,7,12,6,7,8,7,8,6,15,30,20,20,10,5,10,10,6,10,10,10,8,10,10,10,5,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,-0.33,7,NA,2,5,3,0,0
25,21,male,30,5,0,5,1,15,20,20,20,5,10,3,7,8,6,5,4,15,30,20,20,10,5,10,10,6,10,10,5,5,5,5,5,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.05,7,NA,2,1,1,0,0
25,21,male,23,2,0,5,1,20,25,25,30,5,5,5,6,7,4,8,NA,15,30,20,20,10,5,10,10,6,10,10,5,10,10,5,10,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,-0.36,7,NA,2,5,1,0,0
25,21,male,26,1,0,5,1,40,5,30,15,5,5,1,8,8,2,8,2,15,30,20,20,10,5,10,10,6,10,10,5,8,8,3,8,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.51,7,NA,2,4,1,0,0
